"Time","act_mode3","act_mode4","pump_output_control_state","act_mode1","M2 state (+10)"
2023-09-18 12:33:05,16,1,21,1,11
2023-09-18 12:33:07,16,1,21,1,11
2023-09-18 12:33:09,16,1,21,1,11
2023-09-18 12:33:11,16,1,21,1,11
2023-09-18 12:33:13,16,1,21,1,11
2023-09-18 12:33:15,16,1,21,1,11
2023-09-18 12:33:17,16,1,21,1,11
2023-09-18 12:33:19,16,1,21,1,11
2023-09-18 12:33:21,16,1,21,1,11
2023-09-18 12:33:23,16,1,21,1,11
2023-09-18 12:33:25,16,1,21,1,11
2023-09-18 12:33:27,16,1,21,1,11
2023-09-18 12:33:29,16,1,21,1,11
2023-09-18 12:33:31,16,1,21,1,11
2023-09-18 12:33:33,16,1,21,1,11
2023-09-18 12:33:34,16,1,21,1,11
2023-09-18 12:33:36,16,1,21,1,11
2023-09-18 12:33:39,16,1,21,1,11
2023-09-18 12:33:40,16,1,21,1,11
2023-09-18 12:33:42,16,1,21,1,11
2023-09-18 12:33:44,16,1,21,1,11
2023-09-18 12:33:46,16,1,21,1,11
2023-09-18 12:33:48,16,1,21,1,11
2023-09-18 12:33:50,16,1,21,1,11
2023-09-18 12:33:52,16,1,21,1,11
2023-09-18 12:33:54,16,1,21,1,11
2023-09-18 12:33:56,16,1,21,1,11
2023-09-18 12:33:58,16,1,21,1,11
2023-09-18 12:34:00,16,1,21,1,11
2023-09-18 12:34:02,16,1,21,1,11
2023-09-18 12:34:04,16,1,21,1,11
2023-09-18 12:34:06,16,1,21,1,11
2023-09-18 12:34:08,16,1,21,1,11
2023-09-18 12:34:10,16,1,21,1,11
2023-09-18 12:34:12,16,1,21,1,11
2023-09-18 12:34:13,16,1,21,1,11
2023-09-18 12:34:15,16,1,21,1,11
2023-09-18 12:34:16,16,1,21,1,11
2023-09-18 12:34:18,16,1,21,1,11
2023-09-18 12:34:20,16,1,21,1,11
2023-09-18 12:34:22,16,1,21,1,11
2023-09-18 12:34:24,16,1,21,1,11
2023-09-18 12:34:26,16,1,21,1,11
2023-09-18 12:34:28,16,1,21,1,11
2023-09-18 12:34:30,16,1,21,1,11
2023-09-18 12:34:31,16,1,21,1,11
2023-09-18 12:34:33,16,1,21,1,11
2023-09-18 12:34:35,16,1,21,1,11
2023-09-18 12:34:37,16,1,21,1,11
2023-09-18 12:34:39,16,1,21,1,11
2023-09-18 12:34:41,16,1,21,1,11
2023-09-18 12:34:43,16,1,21,1,11
2023-09-18 12:34:45,16,1,21,1,11
2023-09-18 12:34:46,16,1,21,1,11
2023-09-18 12:34:49,16,1,21,1,11
2023-09-18 12:34:51,16,1,21,1,11
2023-09-18 12:34:53,16,1,21,1,11
2023-09-18 12:34:55,16,1,21,1,11
2023-09-18 12:34:56,16,1,21,1,11
2023-09-18 12:34:58,16,1,21,1,11
2023-09-18 12:35:00,16,1,21,1,11
2023-09-18 12:35:02,16,1,21,1,11
2023-09-18 12:35:04,16,1,21,1,11
2023-09-18 12:35:06,16,1,21,1,11
2023-09-18 12:35:08,16,1,21,1,11
2023-09-18 12:35:10,16,1,21,1,11
2023-09-18 12:35:12,16,1,21,1,11
2023-09-18 12:35:13,16,1,21,1,11
2023-09-18 12:35:15,16,1,21,1,11
2023-09-18 12:35:18,16,1,21,1,11
2023-09-18 12:35:19,16,1,21,1,11
2023-09-18 12:35:21,16,1,21,1,11
2023-09-18 12:35:22,16,1,21,1,11
2023-09-18 12:35:25,16,1,21,1,11
2023-09-18 12:35:27,16,1,21,1,11
2023-09-18 12:35:29,16,1,21,1,11
2023-09-18 12:35:31,16,1,21,1,11
2023-09-18 12:35:32,16,1,21,1,11
2023-09-18 12:35:35,16,1,21,1,11
2023-09-18 12:35:37,16,1,21,1,11
2023-09-18 12:35:39,16,1,21,1,11
2023-09-18 12:35:40,16,1,21,1,11
2023-09-18 12:35:42,16,1,21,1,11
2023-09-18 12:35:44,16,1,21,1,11
2023-09-18 12:35:46,16,1,21,1,11
2023-09-18 12:35:48,16,1,21,1,11
2023-09-18 12:35:50,16,1,21,1,11
2023-09-18 12:35:51,16,1,21,1,11
2023-09-18 12:35:53,16,1,21,1,11
2023-09-18 12:35:55,16,1,21,1,11
2023-09-18 12:35:57,16,1,21,1,11
2023-09-18 12:35:59,16,1,21,1,11
2023-09-18 12:36:00,16,1,21,1,11
2023-09-18 12:36:02,16,1,21,1,11
2023-09-18 12:36:04,16,1,21,1,11
2023-09-18 12:36:06,16,1,21,1,11
2023-09-18 12:36:08,16,1,21,1,11
2023-09-18 12:36:10,16,1,21,1,11
2023-09-18 12:36:11,16,1,21,1,11
2023-09-18 12:36:13,16,1,21,1,11
2023-09-18 12:36:15,16,1,21,1,11
2023-09-18 12:36:17,16,1,21,1,11
2023-09-18 12:36:19,16,1,21,1,11
2023-09-18 12:36:20,16,1,21,1,11
2023-09-18 12:36:22,16,1,21,1,11
2023-09-18 12:36:24,16,1,21,1,11
2023-09-18 12:36:26,16,1,21,1,11
2023-09-18 12:36:28,16,1,21,1,11
2023-09-18 12:36:30,16,1,21,1,11
2023-09-18 12:36:32,16,1,21,1,11
2023-09-18 12:36:34,16,1,21,1,11
2023-09-18 12:36:36,16,1,21,1,11
2023-09-18 12:36:38,16,1,21,1,11
2023-09-18 12:36:40,16,1,21,1,11
2023-09-18 12:36:42,16,1,21,1,11
2023-09-18 12:36:44,16,1,21,1,11
2023-09-18 12:36:46,16,1,21,1,11
2023-09-18 12:36:48,16,1,21,1,11
2023-09-18 12:36:49,16,1,21,1,11
2023-09-18 12:36:51,16,1,21,1,11
2023-09-18 12:36:53,16,1,21,1,11
2023-09-18 12:36:55,16,1,21,1,11
2023-09-18 12:36:57,16,1,21,1,11
2023-09-18 12:36:58,16,1,21,1,11
2023-09-18 12:37:00,16,1,21,1,11
2023-09-18 12:37:02,16,1,21,1,11
2023-09-18 12:37:04,16,1,21,1,11
2023-09-18 12:37:06,16,1,21,1,11
2023-09-18 12:37:07,16,1,21,1,11
2023-09-18 12:37:09,16,1,21,1,11
2023-09-18 12:37:11,16,1,21,1,11
2023-09-18 12:37:12,16,1,21,1,11
2023-09-18 12:37:14,16,1,21,1,11
2023-09-18 12:37:16,16,1,21,1,11
2023-09-18 12:37:18,16,1,21,1,11
2023-09-18 12:37:19,16,1,21,1,11
2023-09-18 12:37:22,16,1,21,1,11
2023-09-18 12:37:24,16,1,21,1,11
2023-09-18 12:37:26,16,1,21,1,11
2023-09-18 12:37:28,16,1,21,1,11
2023-09-18 12:37:30,16,1,21,1,11
2023-09-18 12:37:31,16,1,21,1,11
2023-09-18 12:37:33,16,1,21,1,11
2023-09-18 12:37:35,16,1,21,1,11
2023-09-18 12:37:36,16,1,21,1,11
2023-09-18 12:37:38,16,1,21,1,11
2023-09-18 12:37:40,16,1,21,1,11
2023-09-18 12:37:41,16,1,21,1,11
2023-09-18 12:37:43,16,1,21,1,11
2023-09-18 12:37:45,16,1,21,1,11
2023-09-18 12:37:46,16,1,21,1,11
2023-09-18 12:37:48,16,1,21,1,11
2023-09-18 12:37:50,16,1,21,1,11
2023-09-18 12:37:52,16,1,21,1,11
2023-09-18 12:37:54,16,1,21,1,11
2023-09-18 12:37:56,16,1,21,1,11
2023-09-18 12:37:58,16,1,21,1,11
2023-09-18 12:38:00,16,1,21,1,11
2023-09-18 12:38:01,16,1,21,1,11
2023-09-18 12:38:04,16,1,21,1,11
2023-09-18 12:38:06,16,1,21,1,11
2023-09-18 12:38:08,16,1,21,1,11
2023-09-18 12:38:10,16,1,21,1,11
2023-09-18 12:38:11,16,1,21,1,11
2023-09-18 12:38:13,16,1,21,1,11
2023-09-18 12:38:15,16,1,21,1,11
2023-09-18 12:38:17,16,1,21,1,11
2023-09-18 12:38:19,16,1,21,1,11
2023-09-18 12:38:21,16,1,21,1,11
2023-09-18 12:38:23,16,1,21,1,11
2023-09-18 12:38:25,16,1,21,1,11
2023-09-18 12:38:27,16,1,21,1,11
2023-09-18 12:38:29,16,1,21,1,11
2023-09-18 12:38:31,16,1,21,1,11
2023-09-18 12:38:33,16,1,21,1,11
2023-09-18 12:38:35,16,1,21,1,11
2023-09-18 12:38:37,16,1,21,1,11
2023-09-18 12:38:39,16,1,21,1,11
2023-09-18 12:38:41,16,1,21,1,11
2023-09-18 12:38:42,16,1,21,1,11
2023-09-18 12:38:44,16,1,21,1,11
2023-09-18 12:38:47,16,1,21,1,11
2023-09-18 12:38:49,16,1,21,1,11
2023-09-18 12:38:50,16,1,21,1,11
2023-09-18 12:38:51,16,1,21,1,11
2023-09-18 12:38:53,16,1,21,1,11
2023-09-18 12:38:55,16,1,21,1,11
2023-09-18 12:38:57,16,1,21,1,11
2023-09-18 12:38:59,16,1,21,1,11
2023-09-18 12:39:01,16,1,21,1,11
2023-09-18 12:39:03,16,1,21,1,11
2023-09-18 12:39:05,16,1,21,1,11
2023-09-18 12:39:07,16,1,21,1,11
2023-09-18 12:39:09,16,1,21,1,11
2023-09-18 12:39:11,16,1,21,1,11
2023-09-18 12:39:13,16,1,21,1,11
2023-09-18 12:39:15,16,1,21,1,11
2023-09-18 12:39:17,16,1,21,1,11
2023-09-18 12:39:19,16,1,21,1,11
2023-09-18 12:39:20,16,1,21,1,11
2023-09-18 12:39:22,16,1,21,1,11
2023-09-18 12:39:24,16,1,21,1,11
2023-09-18 12:39:26,16,1,21,1,11
2023-09-18 12:39:28,16,1,21,1,11
2023-09-18 12:39:30,16,1,21,1,11
2023-09-18 12:39:32,16,1,21,1,11
2023-09-18 12:39:34,16,1,21,1,11
2023-09-18 12:39:36,16,1,21,1,11
2023-09-18 12:39:38,16,1,21,1,11
2023-09-18 12:39:40,16,1,21,1,11
2023-09-18 12:39:42,16,1,21,1,11
2023-09-18 12:39:44,16,1,21,1,11
2023-09-18 12:39:46,16,1,21,1,11
2023-09-18 12:39:47,16,1,21,1,11
2023-09-18 12:39:49,16,1,21,1,11
2023-09-18 12:39:51,16,1,21,1,11
2023-09-18 12:39:53,16,1,21,1,11
2023-09-18 12:39:55,16,1,21,1,11
2023-09-18 12:39:57,16,1,21,1,11
2023-09-18 12:39:59,16,1,21,1,11
2023-09-18 12:40:01,16,1,21,1,11
2023-09-18 12:40:03,16,1,21,1,11
2023-09-18 12:40:05,16,1,21,1,11
2023-09-18 12:40:07,16,1,21,1,11
2023-09-18 12:40:09,16,1,21,1,11
2023-09-18 12:40:11,16,1,21,1,11
2023-09-18 12:40:13,16,1,21,1,11
2023-09-18 12:40:15,16,1,21,1,11
2023-09-18 12:40:17,16,1,21,1,11
2023-09-18 12:40:19,16,1,21,1,11
2023-09-18 12:40:21,16,1,21,1,11
2023-09-18 12:40:23,16,1,21,1,11
2023-09-18 12:40:25,16,1,21,1,11
2023-09-18 12:40:26,16,1,21,1,11
2023-09-18 12:40:28,16,1,21,1,11
2023-09-18 12:40:30,16,1,21,1,11
2023-09-18 12:40:32,16,1,21,1,11
2023-09-18 12:40:34,16,1,21,1,11
2023-09-18 12:40:35,16,1,21,1,11
2023-09-18 12:40:37,16,1,21,1,11
2023-09-18 12:40:39,16,1,21,1,11
2023-09-18 12:40:41,16,1,21,1,11
2023-09-18 12:40:43,16,1,21,1,11
2023-09-18 12:40:45,16,1,21,1,11
2023-09-18 12:40:47,16,1,21,1,11
2023-09-18 12:40:49,16,1,21,1,11
2023-09-18 12:40:51,16,1,21,1,11
2023-09-18 12:40:53,16,1,21,1,11
2023-09-18 12:40:55,16,1,21,1,11
2023-09-18 12:40:57,16,1,21,1,11
2023-09-18 12:40:58,16,1,21,1,11
2023-09-18 12:41:00,16,1,21,1,11
2023-09-18 12:41:02,16,1,21,1,11
2023-09-18 12:41:03,16,1,21,1,11
2023-09-18 12:41:05,16,1,21,1,11
2023-09-18 12:41:07,16,1,21,1,11
2023-09-18 12:41:09,16,1,21,1,11
2023-09-18 12:41:11,16,1,21,1,11
2023-09-18 12:41:13,16,1,21,1,11
2023-09-18 12:41:14,16,1,21,1,11
2023-09-18 12:41:16,16,1,21,1,11
2023-09-18 12:41:18,16,1,21,1,11
2023-09-18 12:41:19,16,1,21,1,11
2023-09-18 12:41:21,16,1,21,1,11
2023-09-18 12:41:23,16,1,21,1,11
2023-09-18 12:41:24,16,1,21,1,11
2023-09-18 12:41:26,16,1,21,1,11
2023-09-18 12:41:28,16,1,21,1,11
2023-09-18 12:41:30,16,1,21,1,11
2023-09-18 12:41:31,16,1,21,1,11
2023-09-18 12:41:33,16,1,21,1,11
2023-09-18 12:41:35,16,1,21,1,11
2023-09-18 12:41:37,16,1,21,1,11
2023-09-18 12:41:39,16,1,21,1,11
2023-09-18 12:41:40,16,1,21,1,11
2023-09-18 12:41:42,16,1,21,1,11
2023-09-18 12:41:44,16,1,21,1,11
2023-09-18 12:41:46,16,1,21,1,11
2023-09-18 12:41:48,16,1,21,1,11
2023-09-18 12:41:50,16,1,21,1,11
2023-09-18 12:41:51,16,1,21,1,11
2023-09-18 12:41:53,16,1,21,1,11
2023-09-18 12:41:55,16,1,21,1,11
2023-09-18 12:41:57,16,1,21,1,11
2023-09-18 12:41:59,16,1,21,1,11
2023-09-18 12:42:01,16,1,21,1,11
2023-09-18 12:42:03,16,1,21,1,11
2023-09-18 12:42:05,16,1,21,1,11
2023-09-18 12:42:06,16,1,21,1,11
2023-09-18 12:42:08,16,1,21,1,11
2023-09-18 12:42:10,16,1,21,1,11
2023-09-18 12:42:12,16,1,21,1,11
2023-09-18 12:42:14,16,1,21,1,11
2023-09-18 12:42:15,16,1,21,1,11
2023-09-18 12:42:17,16,1,21,1,11
2023-09-18 12:42:19,16,1,21,1,11
2023-09-18 12:42:21,16,1,21,1,11
2023-09-18 12:42:23,16,1,21,1,11
2023-09-18 12:42:25,16,1,21,1,11
2023-09-18 12:42:27,16,1,21,1,11
2023-09-18 12:42:29,16,1,21,1,11
2023-09-18 12:42:31,16,1,21,1,11
2023-09-18 12:42:32,16,1,21,1,11
2023-09-18 12:42:34,16,1,21,1,11
2023-09-18 12:42:36,16,1,21,1,11
2023-09-18 12:42:38,16,1,21,1,11
2023-09-18 12:42:40,16,1,21,1,11
2023-09-18 12:42:42,16,1,21,1,11
2023-09-18 12:42:44,16,1,21,1,11
2023-09-18 12:42:46,16,1,21,1,11
2023-09-18 12:42:48,16,1,21,1,11
2023-09-18 12:42:49,16,1,21,1,11
2023-09-18 12:42:51,16,1,21,1,11
2023-09-18 12:42:53,16,1,21,1,11
2023-09-18 12:42:55,16,1,21,1,11
2023-09-18 12:42:57,16,1,21,1,11
2023-09-18 12:42:59,16,1,21,1,11
2023-09-18 12:43:01,16,1,21,1,11
2023-09-18 12:43:03,16,1,21,1,11
2023-09-18 12:43:05,16,1,21,1,11
2023-09-18 12:43:07,16,1,21,1,11
2023-09-18 12:43:09,16,1,21,1,11
2023-09-18 12:43:10,16,1,21,1,11
2023-09-18 12:43:12,16,1,21,1,11
2023-09-18 12:43:14,16,1,21,1,11
2023-09-18 12:43:15,16,1,21,1,11
2023-09-18 12:43:17,16,1,21,1,11
2023-09-18 12:43:19,16,1,21,1,11
2023-09-18 12:43:21,16,1,21,1,11
2023-09-18 12:43:23,16,1,21,1,11
2023-09-18 12:43:25,16,1,21,1,11
2023-09-18 12:43:27,16,1,21,1,11
2023-09-18 12:43:29,16,1,21,1,11
2023-09-18 12:43:31,16,1,21,1,11
2023-09-18 12:43:32,16,1,21,1,11
2023-09-18 12:43:34,16,1,21,1,11
2023-09-18 12:43:35,16,1,21,1,11
2023-09-18 12:43:37,16,1,21,1,11
2023-09-18 12:43:39,16,1,21,1,11
2023-09-18 12:43:41,16,1,21,1,11
2023-09-18 12:43:43,16,1,21,1,11
2023-09-18 12:43:45,16,1,21,1,11
2023-09-18 12:43:46,16,1,21,1,11
2023-09-18 12:43:48,16,1,21,1,11
2023-09-18 12:43:50,16,1,21,1,11
2023-09-18 12:43:51,16,1,21,1,11
2023-09-18 12:43:53,16,1,21,1,11
2023-09-18 12:43:55,16,1,21,1,11
2023-09-18 12:43:57,16,1,21,1,11
2023-09-18 12:43:59,16,1,21,1,11
2023-09-18 12:44:01,16,1,21,1,11
2023-09-18 12:44:02,16,1,21,1,11
2023-09-18 12:44:04,16,1,21,1,11
2023-09-18 12:44:06,16,1,21,1,11
2023-09-18 12:44:08,16,1,21,1,11
2023-09-18 12:44:09,16,1,21,1,11
2023-09-18 12:44:11,16,1,21,1,11
2023-09-18 12:44:13,16,1,21,1,11
2023-09-18 12:44:15,16,1,21,1,11
2023-09-18 12:44:17,16,1,21,1,11
2023-09-18 12:44:19,16,1,21,1,11
2023-09-18 12:44:21,16,1,21,1,11
2023-09-18 12:44:23,16,1,21,1,11
2023-09-18 12:44:25,16,1,21,1,11
2023-09-18 12:44:26,16,1,21,1,11
2023-09-18 12:44:28,16,1,21,1,11
2023-09-18 12:44:30,16,1,21,1,11
2023-09-18 12:44:32,16,1,21,1,11
2023-09-18 12:44:34,16,1,21,1,11
2023-09-18 12:44:36,16,1,21,1,11
2023-09-18 12:44:37,16,1,21,1,11
2023-09-18 12:44:39,16,1,21,1,11
2023-09-18 12:44:41,16,1,21,1,11
2023-09-18 12:44:43,16,1,21,1,11
2023-09-18 12:44:45,16,1,21,1,11
2023-09-18 12:44:47,16,1,21,1,11
2023-09-18 12:44:49,16,1,21,1,11
2023-09-18 12:44:51,16,1,21,1,11
2023-09-18 12:44:52,16,1,21,1,11
2023-09-18 12:44:55,16,1,21,1,11
2023-09-18 12:44:57,16,1,21,1,11
2023-09-18 12:44:59,16,1,21,1,11
2023-09-18 12:45:01,16,1,21,1,11
2023-09-18 12:45:03,16,1,21,1,11
2023-09-18 12:45:05,16,1,21,1,11
2023-09-18 12:45:07,16,1,21,1,11
2023-09-18 12:45:09,16,1,21,1,11
2023-09-18 12:45:11,16,1,21,1,11
2023-09-18 12:45:13,16,1,21,1,11
2023-09-18 12:45:15,16,1,21,1,11
2023-09-18 12:45:17,16,1,21,1,11
2023-09-18 12:45:18,16,1,21,1,11
2023-09-18 12:45:20,16,1,21,1,11
2023-09-18 12:45:22,16,1,21,1,11
2023-09-18 12:45:24,16,1,21,1,11
2023-09-18 12:45:26,16,1,21,1,11
2023-09-18 12:45:27,16,1,21,1,11
2023-09-18 12:45:29,16,1,21,1,11
2023-09-18 12:45:31,16,1,21,1,11
2023-09-18 12:45:33,16,1,21,1,11
2023-09-18 12:45:36,16,1,21,1,11
2023-09-18 12:45:38,16,1,21,1,11
2023-09-18 12:45:39,16,1,21,1,11
2023-09-18 12:45:41,16,1,21,1,11
2023-09-18 12:45:43,16,1,21,1,11
2023-09-18 12:45:44,16,1,21,1,11
2023-09-18 12:45:46,16,1,21,1,11
2023-09-18 12:45:48,16,1,21,1,11
2023-09-18 12:45:49,16,1,21,1,11
2023-09-18 12:45:51,16,1,21,1,11
2023-09-18 12:45:53,16,1,21,1,11
2023-09-18 12:45:55,16,1,21,1,11
2023-09-18 12:45:56,16,1,21,1,11
2023-09-18 12:45:58,16,1,21,1,11
2023-09-18 12:46:00,16,1,21,1,11
2023-09-18 12:46:02,16,1,21,1,11
2023-09-18 12:46:03,16,1,21,1,11
2023-09-18 12:46:05,16,1,21,1,11
2023-09-18 12:46:07,16,1,21,1,11
2023-09-18 12:46:09,16,1,21,1,11
2023-09-18 12:46:11,16,1,21,1,11
2023-09-18 12:46:13,16,1,21,1,11
2023-09-18 12:46:15,16,1,21,1,11
2023-09-18 12:46:17,16,1,21,1,11
2023-09-18 12:46:18,16,1,21,1,11
2023-09-18 12:46:20,16,1,21,1,11
2023-09-18 12:46:22,16,1,21,1,11
2023-09-18 12:46:23,16,1,21,1,11
2023-09-18 12:46:25,16,1,21,1,11
2023-09-18 12:46:27,16,1,21,1,11
2023-09-18 12:46:29,16,1,21,1,11
2023-09-18 12:46:31,16,1,21,1,11
2023-09-18 12:46:33,16,1,21,1,11
2023-09-18 12:46:35,16,1,21,1,11
2023-09-18 12:46:37,16,1,21,1,11
2023-09-18 12:46:39,16,1,21,1,11
2023-09-18 12:46:40,16,1,21,1,11
2023-09-18 12:46:42,16,1,21,1,11
2023-09-18 12:46:44,16,1,21,1,11
2023-09-18 12:46:46,16,1,21,1,11
2023-09-18 12:46:48,16,1,21,1,11
2023-09-18 12:46:50,16,1,21,1,11
2023-09-18 12:46:51,16,1,21,1,11
2023-09-18 12:46:53,16,1,21,1,11
2023-09-18 12:46:55,16,1,21,1,11
2023-09-18 12:46:57,16,1,21,1,11
2023-09-18 12:46:59,16,1,21,1,11
2023-09-18 12:47:00,16,1,21,1,11
2023-09-18 12:47:02,16,1,21,1,11
2023-09-18 12:47:04,16,1,21,1,11
2023-09-18 12:47:06,16,1,21,1,11
2023-09-18 12:47:07,16,1,21,1,11
2023-09-18 12:47:09,16,1,21,1,11
2023-09-18 12:47:11,16,1,21,1,11
2023-09-18 12:47:13,16,1,21,1,11
2023-09-18 12:47:15,16,1,21,1,11
2023-09-18 12:47:17,16,1,21,1,11
2023-09-18 12:47:19,16,1,21,1,11
2023-09-18 12:47:21,16,1,21,1,11
2023-09-18 12:47:23,16,1,21,1,11
2023-09-18 12:47:24,16,1,21,1,11
2023-09-18 12:47:26,16,1,21,1,11
2023-09-18 12:47:28,16,1,21,1,11
2023-09-18 12:47:30,16,1,21,1,11
2023-09-18 12:47:31,16,1,21,1,11
2023-09-18 12:47:33,16,1,21,1,11
2023-09-18 12:47:35,16,1,21,1,11
2023-09-18 12:47:37,16,1,21,1,11
2023-09-18 12:47:39,16,1,21,1,11
2023-09-18 12:47:41,16,1,21,1,11
2023-09-18 12:47:43,16,1,21,1,11
2023-09-18 12:47:45,16,1,21,1,11
2023-09-18 12:47:47,16,1,21,1,11
2023-09-18 12:47:49,16,1,21,1,11
2023-09-18 12:47:51,16,1,21,1,11
2023-09-18 12:47:52,16,1,21,1,11
2023-09-18 12:47:54,16,1,21,1,11
2023-09-18 12:47:56,16,1,21,1,11
2023-09-18 12:47:57,16,1,21,1,11
2023-09-18 12:47:59,16,1,21,1,11
2023-09-18 12:48:01,16,1,21,1,11
2023-09-18 12:48:03,16,1,21,1,11
2023-09-18 12:48:05,16,1,21,1,11
2023-09-18 12:48:07,16,1,21,1,11
2023-09-18 12:48:09,16,1,21,1,11
2023-09-18 12:48:11,16,1,21,1,11
2023-09-18 12:48:13,16,1,21,1,11
2023-09-18 12:48:15,16,1,21,1,11
2023-09-18 12:48:16,16,1,21,1,11
2023-09-18 12:48:18,16,1,21,1,11
2023-09-18 12:48:21,16,1,21,1,11
2023-09-18 12:48:23,16,1,21,1,11
2023-09-18 12:48:25,16,1,21,1,11
2023-09-18 12:48:27,16,1,21,1,11
2023-09-18 12:48:29,16,1,21,1,11
2023-09-18 12:48:31,16,1,21,1,11
2023-09-18 12:48:33,16,1,21,1,11
2023-09-18 12:48:35,16,1,21,1,11
2023-09-18 12:48:37,16,1,21,1,11
2023-09-18 12:48:39,16,1,21,1,11
2023-09-18 12:48:41,16,1,21,1,11
2023-09-18 12:48:42,16,1,21,1,11
2023-09-18 12:48:44,16,1,21,1,11
2023-09-18 12:48:46,16,1,21,1,11
2023-09-18 12:48:48,16,1,21,1,11
2023-09-18 12:48:50,16,1,21,1,11
2023-09-18 12:48:52,16,1,21,1,11
2023-09-18 12:48:54,16,1,21,1,11
2023-09-18 12:48:56,16,1,21,1,11
2023-09-18 12:49:16,16,1,21,1,11
2023-09-18 12:49:17,16,1,21,1,11
2023-09-18 12:49:20,16,1,21,1,11
2023-09-18 12:49:21,16,1,21,1,11
2023-09-18 12:49:23,16,1,21,1,11
2023-09-18 12:49:25,16,1,21,1,11
2023-09-18 12:49:27,16,1,21,1,11
2023-09-18 12:49:29,16,1,21,1,11
2023-09-18 12:49:31,16,1,21,1,11
2023-09-18 12:49:33,16,1,21,1,11
2023-09-18 12:49:34,16,1,21,1,11
2023-09-18 12:49:36,16,1,21,1,11
2023-09-18 12:49:39,16,1,21,1,11
2023-09-18 12:49:40,16,1,21,1,11
2023-09-18 12:49:42,16,1,21,1,11
2023-09-18 12:49:43,16,1,21,1,11
2023-09-18 12:49:45,16,1,21,1,11
2023-09-18 12:49:47,16,1,21,1,11
2023-09-18 12:49:49,16,1,21,1,11
2023-09-18 12:49:51,16,1,21,1,11
2023-09-18 12:49:53,16,1,21,1,11
2023-09-18 12:49:55,16,1,21,1,11
2023-09-18 12:49:57,16,1,21,1,11
2023-09-18 12:49:59,16,1,21,1,11
2023-09-18 12:50:01,16,1,21,1,11
2023-09-18 12:50:02,16,1,21,1,11
2023-09-18 12:50:04,16,1,21,1,11
2023-09-18 12:50:06,16,1,21,1,11
2023-09-18 12:50:07,16,1,21,1,11
2023-09-18 12:50:10,16,1,21,1,11
2023-09-18 12:50:12,16,1,21,1,11
2023-09-18 12:50:14,16,1,21,1,11
2023-09-18 12:50:16,16,1,21,1,11
2023-09-18 12:50:18,16,1,21,1,11
2023-09-18 12:50:19,16,1,21,1,11
2023-09-18 12:50:21,16,1,21,1,11
2023-09-18 12:50:23,16,1,21,1,11
2023-09-18 12:50:24,16,1,21,1,11
2023-09-18 12:50:26,16,1,21,1,11
2023-09-18 12:50:28,16,1,21,1,11
2023-09-18 12:50:30,16,1,21,1,11
2023-09-18 12:50:32,16,1,21,1,11
2023-09-18 12:50:34,16,1,21,1,11
2023-09-18 12:50:36,16,1,21,1,11
2023-09-18 12:50:37,16,1,21,1,11
2023-09-18 12:50:39,16,1,21,1,11
2023-09-18 12:50:41,16,1,21,1,11
2023-09-18 12:50:43,16,1,21,1,11
2023-09-18 12:50:45,16,1,21,1,11
2023-09-18 12:50:46,16,1,21,1,11
2023-09-18 12:50:48,16,1,21,1,11
2023-09-18 12:50:50,16,1,21,1,11
2023-09-18 12:50:52,16,1,21,1,11
2023-09-18 12:50:54,16,1,21,1,11
2023-09-18 12:50:55,16,1,21,1,11
2023-09-18 12:50:57,16,1,21,1,11
2023-09-18 12:50:59,16,1,21,1,11
2023-09-18 12:51:01,16,1,21,1,11
2023-09-18 12:51:03,16,1,21,1,11
2023-09-18 12:51:05,16,1,21,1,11
2023-09-18 12:51:07,16,1,21,1,11
2023-09-18 12:51:09,16,1,21,1,11
2023-09-18 12:51:10,16,1,21,1,11
2023-09-18 12:51:12,16,1,21,1,11
2023-09-18 12:51:14,16,1,21,1,11
2023-09-18 12:51:16,16,1,21,1,11
2023-09-18 12:51:17,16,1,21,1,11
2023-09-18 12:51:19,16,1,21,1,11
2023-09-18 12:51:21,16,1,21,1,11
2023-09-18 12:51:23,16,1,21,1,11
2023-09-18 12:51:25,16,1,21,1,11
2023-09-18 12:51:27,16,1,21,1,11
2023-09-18 12:51:29,16,1,21,1,11
2023-09-18 12:51:32,16,1,21,1,11
2023-09-18 12:51:34,16,1,21,1,11
2023-09-18 12:51:36,16,1,21,1,11
2023-09-18 12:51:37,16,1,21,1,11
2023-09-18 12:51:39,16,1,21,1,11
2023-09-18 12:51:41,16,1,21,1,11
2023-09-18 12:51:42,16,1,21,1,11
2023-09-18 12:51:44,16,1,21,1,11
2023-09-18 12:51:46,16,1,21,1,11
2023-09-18 12:51:48,16,1,21,1,11
2023-09-18 12:51:50,16,1,21,1,11
2023-09-18 12:51:51,16,1,21,1,11
2023-09-18 12:51:53,16,1,21,1,11
2023-09-18 12:51:55,16,1,21,1,11
2023-09-18 12:51:57,16,1,21,1,11
2023-09-18 12:51:59,16,1,21,1,11
2023-09-18 12:52:01,16,1,21,1,11
2023-09-18 12:52:02,16,1,21,1,11
2023-09-18 12:52:04,16,1,21,1,11
2023-09-18 12:52:06,16,1,21,1,11
2023-09-18 12:52:08,16,1,21,1,11
2023-09-18 12:52:10,16,1,21,1,11
2023-09-18 12:52:11,16,1,21,1,11
2023-09-18 12:52:13,16,1,21,1,11
